Date,Open,High,Low,Close,Adj Close,Volume
2018-03-02,2406.570068359375,2410.340087890625,2387.25,2402.159912109375,2402.159912109375,320400
2018-03-05,2405.919921875,2407.97998046875,2374.800048828125,2375.06005859375,2375.06005859375,312300
2018-03-06,2400.669921875,2413.010009765625,2392.8701171875,2411.409912109375,2411.409912109375,400100
2018-03-07,2413.389892578125,2429.429931640625,2395.239990234375,2401.820068359375,2401.820068359375,413000
2018-03-08,2420.669921875,2433.080078125,2407.590087890625,2433.080078125,2433.080078125,394800
2018-03-09,2443.429931640625,2476.429931640625,2436.030029296875,2459.449951171875,2459.449951171875,437300
2018-03-12,2485.639892578125,2489.4599609375,2474.909912109375,2484.1201171875,2484.1201171875,391300
2018-03-13,2483.050048828125,2494.489990234375,2478.760009765625,2494.489990234375,2494.489990234375,350200
2018-03-14,2477.429931640625,2486.97998046875,2474.77001953125,2486.080078125,2486.080078125,360900
2018-03-15,2486.0,2496.510009765625,2471.0400390625,2492.3798828125,2492.3798828125,344000
2018-03-16,2495.110107421875,2497.800048828125,2476.8798828125,2493.969970703125,2493.969970703125,377800
2018-03-19,2491.989990234375,2493.56005859375,2470.909912109375,2475.030029296875,2475.030029296875,477200
2018-03-20,2456.800048828125,2485.52001953125,2456.800048828125,2485.52001953125,2485.52001953125,291500
2018-03-21,2488.219970703125,2492.8798828125,2483.780029296875,2484.969970703125,2484.969970703125,399100
2018-03-22,2494.840087890625,2508.7099609375,2485.340087890625,2496.02001953125,2496.02001953125,482100
2018-03-23,2446.72998046875,2450.39990234375,2412.6201171875,2416.760009765625,2416.760009765625,458000
2018-03-26,2414.679931640625,2437.080078125,2399.43994140625,2437.080078125,2437.080078125,306900
2018-03-27,2455.0,2456.550048828125,2444.919921875,2452.06005859375,2452.06005859375,332100
2018-03-28,2425.93994140625,2430.77001953125,2409.469970703125,2419.2900390625,2419.2900390625,501300
2018-03-29,2421.699951171875,2439.469970703125,2413.7099609375,2436.3701171875,2436.3701171875,333400
2018-03-30,2454.10009765625,2458.239990234375,2445.719970703125,2445.85009765625,2445.85009765625,395300
2018-04-02,2454.719970703125,2467.52001953125,2440.889892578125,2444.159912109375,2444.159912109375,390300
2018-04-03,2422.260009765625,2442.429931640625,2416.43994140625,2442.429931640625,2442.429931640625,497100
2018-04-04,2447.969970703125,2447.969970703125,2405.909912109375,2408.06005859375,2408.06005859375,551700
2018-04-05,2426.919921875,2446.780029296875,2420.919921875,2437.52001953125,2437.52001953125,591000
2018-04-06,2420.8798828125,2433.969970703125,2417.239990234375,2429.580078125,2429.580078125,454300
2018-04-09,2424.14990234375,2446.280029296875,2424.14990234375,2444.080078125,2444.080078125,334400
2018-04-10,2439.93994140625,2454.360107421875,2419.550048828125,2450.739990234375,2450.739990234375,356400
2018-04-11,2456.530029296875,2458.989990234375,2441.199951171875,2444.219970703125,2444.219970703125,355200
2018-04-12,2450.949951171875,2454.949951171875,2441.580078125,2442.7099609375,2442.7099609375,441600
2018-04-13,2449.419921875,2457.85009765625,2442.35009765625,2455.070068359375,2455.070068359375,395900
2018-04-16,2466.0400390625,2466.159912109375,2449.969970703125,2457.489990234375,2457.489990234375,347200
2018-04-17,2459.389892578125,2465.6298828125,2449.080078125,2453.77001953125,2453.77001953125,394700
2018-04-18,2467.550048828125,2486.72998046875,2467.550048828125,2479.97998046875,2479.97998046875,647300
2018-04-19,2483.260009765625,2490.570068359375,2476.510009765625,2486.10009765625,2486.10009765625,727000
2018-04-20,2478.590087890625,2485.14990234375,2472.3701171875,2476.330078125,2476.330078125,531700
2018-04-23,2473.699951171875,2478.570068359375,2466.570068359375,2474.110107421875,2474.110107421875,701400
2018-04-24,2478.469970703125,2479.320068359375,2454.43994140625,2464.139892578125,2464.139892578125,524300
2018-04-25,2444.18994140625,2453.5400390625,2436.510009765625,2448.81005859375,2448.81005859375,466100
2018-04-26,2460.6201171875,2484.090087890625,2456.199951171875,2475.639892578125,2475.639892578125,520900
2018-04-27,2497.75,2508.1298828125,2484.18994140625,2492.39990234375,2492.39990234375,465000
2018-04-30,2502.2900390625,2515.3798828125,2500.219970703125,2515.3798828125,2515.3798828125,746300
2018-05-02,2515.75,2516.570068359375,2501.7099609375,2505.610107421875,2505.610107421875,807600
2018-05-03,2506.93994140625,2507.909912109375,2487.25,2487.25,2487.25,614100
2018-05-04,2486.469970703125,2487.77001953125,2461.3798828125,2461.3798828125,2461.3798828125,612000
2018-05-08,2468.449951171875,2479.75,2444.080078125,2449.81005859375,2449.81005859375,714700
2018-05-09,2450.7099609375,2451.860107421875,2428.7900390625,2443.97998046875,2443.97998046875,593400
2018-05-10,2458.669921875,2464.719970703125,2448.010009765625,2464.159912109375,2464.159912109375,490000
2018-05-11,2469.300048828125,2483.85009765625,2468.409912109375,2477.7099609375,2477.7099609375,599900
2018-05-14,2482.969970703125,2486.169921875,2471.909912109375,2476.110107421875,2476.110107421875,650700
2018-05-15,2476.8701171875,2480.219970703125,2456.199951171875,2458.5400390625,2458.5400390625,712600
2018-05-16,2446.639892578125,2465.550048828125,2444.669921875,2459.820068359375,2459.820068359375,691800
2018-05-17,2468.719970703125,2472.820068359375,2448.429931640625,2448.449951171875,2448.449951171875,596800
2018-05-18,2459.72998046875,2461.949951171875,2452.340087890625,2460.64990234375,2460.64990234375,431400
2018-05-21,2464.070068359375,2472.300048828125,2447.68994140625,2465.570068359375,2465.570068359375,588100
2018-05-23,2462.97998046875,2476.860107421875,2460.070068359375,2471.909912109375,2471.909912109375,752700
2018-05-24,2477.47998046875,2481.31005859375,2457.840087890625,2466.010009765625,2466.010009765625,638100
2018-05-25,2452.800048828125,2466.570068359375,2444.77001953125,2460.800048828125,2460.800048828125,653600
2018-05-28,2465.0,2482.39990234375,2463.139892578125,2478.9599609375,2478.9599609375,708400
2018-05-29,2476.699951171875,2479.679931640625,2457.179931640625,2457.25,2457.25,571800
2018-05-30,2446.81005859375,2449.8798828125,2399.580078125,2409.030029296875,2409.030029296875,575900
2018-05-31,2428.830078125,2430.14990234375,2415.5,2423.010009765625,2423.010009765625,816900
2018-06-01,2419.6298828125,2445.31005859375,2418.110107421875,2438.9599609375,2438.9599609375,603000
2018-06-04,2444.6201171875,2452.669921875,2441.25,2447.760009765625,2447.760009765625,438900
2018-06-05,2450.389892578125,2455.780029296875,2432.81005859375,2453.760009765625,2453.760009765625,501400
2018-06-07,2468.260009765625,2478.669921875,2466.010009765625,2470.580078125,2470.580078125,474100
2018-06-08,2467.8798828125,2468.27001953125,2449.110107421875,2451.580078125,2451.580078125,530200
2018-06-11,2454.25,2470.989990234375,2448.0,2470.14990234375,2470.14990234375,427900
2018-06-12,2474.780029296875,2479.56005859375,2462.840087890625,2468.830078125,2468.830078125,613200
2018-06-14,2450.860107421875,2451.949951171875,2422.3701171875,2423.47998046875,2423.47998046875,533400
2018-06-15,2432.179931640625,2433.510009765625,2403.969970703125,2404.0400390625,2404.0400390625,502400
2018-06-18,2404.679931640625,2405.56005859375,2365.31005859375,2376.239990234375,2376.239990234375,564800
2018-06-19,2373.1201171875,2379.489990234375,2336.5400390625,2340.110107421875,2340.110107421875,606300
2018-06-20,2350.239990234375,2374.52001953125,2345.219970703125,2363.909912109375,2363.909912109375,456000
2018-06-21,2364.159912109375,2370.580078125,2337.830078125,2337.830078125,2337.830078125,438300
2018-06-22,2323.080078125,2357.39990234375,2320.760009765625,2357.219970703125,2357.219970703125,537300
2018-06-25,2351.889892578125,2361.389892578125,2337.219970703125,2357.8798828125,2357.8798828125,415100
2018-06-26,2334.75,2358.010009765625,2326.610107421875,2350.919921875,2350.919921875,470900
2018-06-27,2349.3798828125,2358.7099609375,2342.02001953125,2342.030029296875,2342.030029296875,526600
2018-06-28,2327.3701171875,2335.35009765625,2310.800048828125,2314.239990234375,2314.239990234375,414400
2018-06-29,2325.679931640625,2329.580078125,2296.389892578125,2326.1298828125,2326.1298828125,396700
2018-07-02,2322.22998046875,2327.590087890625,2271.530029296875,2271.5400390625,2271.5400390625,393300
2018-07-03,2285.8798828125,2287.389892578125,2252.360107421875,2272.760009765625,2272.760009765625,366000
2018-07-04,2270.949951171875,2280.81005859375,2261.340087890625,2265.4599609375,2265.4599609375,315100
2018-07-05,2264.739990234375,2274.739990234375,2243.89990234375,2257.550048828125,2257.550048828125,346900
2018-07-06,2261.43994140625,2283.75,2247.35009765625,2272.8701171875,2272.8701171875,344400
2018-07-09,2276.919921875,2294.610107421875,2267.25,2285.800048828125,2285.800048828125,352600
2018-07-10,2299.090087890625,2305.840087890625,2292.1298828125,2294.159912109375,2294.159912109375,339900
2018-07-11,2277.219970703125,2287.080078125,2262.77001953125,2280.6201171875,2280.6201171875,423000
2018-07-12,2285.929931640625,2298.56005859375,2277.72998046875,2285.06005859375,2285.06005859375,364400
2018-07-13,2293.070068359375,2313.800048828125,2293.070068359375,2310.89990234375,2310.89990234375,291600
2018-07-16,2312.260009765625,2317.840087890625,2299.7900390625,2301.989990234375,2301.989990234375,297100
2018-07-17,2302.949951171875,2306.070068359375,2290.239990234375,2297.919921875,2297.919921875,379000
2018-07-18,2313.780029296875,2319.389892578125,2287.10009765625,2290.110107421875,2290.110107421875,402800
2018-07-19,2298.909912109375,2300.179931640625,2278.93994140625,2282.2900390625,2282.2900390625,464500
2018-07-20,2281.360107421875,2293.340087890625,2269.550048828125,2289.18994140625,2289.18994140625,353200
2018-07-23,2289.610107421875,2289.610107421875,2264.419921875,2269.31005859375,2269.31005859375,334300
2018-07-24,2273.14990234375,2284.429931640625,2263.1298828125,2280.199951171875,2280.199951171875,436100
2018-07-25,2284.3798828125,2292.610107421875,2269.669921875,2273.030029296875,2273.030029296875,309300
2018-07-26,2284.510009765625,2297.159912109375,2276.5400390625,2289.06005859375,2289.06005859375,303300
2018-07-27,2292.330078125,2295.27001953125,2284.43994140625,2294.989990234375,2294.989990234375,262100
2018-07-30,2290.179931640625,2296.909912109375,2283.2900390625,2293.510009765625,2293.510009765625,206500
2018-07-31,2292.22998046875,2296.60009765625,2286.02001953125,2295.260009765625,2295.260009765625,223900
2018-08-01,2301.169921875,2312.64990234375,2301.1298828125,2307.070068359375,2307.070068359375,219000
2018-08-02,2304.139892578125,2306.719970703125,2265.4599609375,2270.199951171875,2270.199951171875,352100
2018-08-03,2278.330078125,2288.929931640625,2272.93994140625,2287.679931640625,2287.679931640625,270500
2018-08-06,2288.510009765625,2300.3798828125,2283.260009765625,2286.5,2286.5,244500
2018-08-07,2290.85009765625,2301.27001953125,2279.550048828125,2300.159912109375,2300.159912109375,230300
2018-08-08,2305.72998046875,2308.60009765625,2298.409912109375,2301.449951171875,2301.449951171875,299700
2018-08-09,2303.0400390625,2303.7099609375,2291.909912109375,2303.7099609375,2303.7099609375,244900
2018-08-10,2295.2099609375,2295.6201171875,2277.889892578125,2282.7900390625,2282.7900390625,286200
2018-08-13,2266.429931640625,2271.820068359375,2238.550048828125,2248.449951171875,2248.449951171875,335400
2018-08-14,2249.860107421875,2262.52001953125,2247.3701171875,2258.909912109375,2258.909912109375,255200
2018-08-16,2233.050048828125,2244.080078125,2218.090087890625,2240.800048828125,2240.800048828125,312500
2018-08-17,2244.610107421875,2250.919921875,2240.139892578125,2247.050048828125,2247.050048828125,238400
2018-08-20,2257.35009765625,2264.419921875,2245.06005859375,2247.8798828125,2247.8798828125,271600
2018-08-21,2248.0400390625,2272.860107421875,2244.590087890625,2270.06005859375,2270.06005859375,294300
2018-08-22,2273.679931640625,2280.31005859375,2268.909912109375,2273.330078125,2273.330078125,269300
2018-08-23,2282.570068359375,2282.8798828125,2268.06005859375,2282.60009765625,2282.60009765625,338400
2018-08-24,2276.159912109375,2295.219970703125,2271.35009765625,2293.2099609375,2293.2099609375,347300
2018-08-27,2297.320068359375,2302.8701171875,2289.409912109375,2299.300048828125,2299.300048828125,307000
2018-08-28,2312.139892578125,2314.60009765625,2299.449951171875,2303.1201171875,2303.1201171875,276900
2018-08-29,2304.659912109375,2309.8798828125,2300.2099609375,2309.030029296875,2309.030029296875,268200
2018-08-30,2313.110107421875,2320.85009765625,2305.4599609375,2307.35009765625,2307.35009765625,286900
2018-08-31,2298.1298828125,2322.8798828125,2295.719970703125,2322.8798828125,2322.8798828125,255900
2018-09-03,2317.929931640625,2318.719970703125,2302.169921875,2307.030029296875,2307.030029296875,230500
2018-09-04,2308.9599609375,2317.739990234375,2302.169921875,2315.719970703125,2315.719970703125,277000
2018-09-05,2310.89990234375,2315.429931640625,2288.010009765625,2291.77001953125,2291.77001953125,358200
2018-09-06,2288.800048828125,2298.469970703125,2284.5,2287.610107421875,2287.610107421875,387500
2018-09-07,2278.080078125,2286.820068359375,2264.89990234375,2281.580078125,2281.580078125,357600
2018-09-10,2277.35009765625,2289.3798828125,2276.60009765625,2288.659912109375,2288.659912109375,312600
2018-09-11,2286.909912109375,2295.760009765625,2275.1298828125,2283.199951171875,2283.199951171875,368200
2018-09-12,2286.280029296875,2289.659912109375,2271.0,2282.919921875,2282.919921875,336800
2018-09-13,2285.280029296875,2291.510009765625,2281.6298828125,2286.22998046875,2286.22998046875,301300
2018-09-14,2304.699951171875,2318.64990234375,2304.14990234375,2318.25,2318.25,292200
2018-09-17,2314.550048828125,2314.550048828125,2295.260009765625,2303.010009765625,2303.010009765625,343200
2018-09-18,2287.72998046875,2310.969970703125,2287.419921875,2308.97998046875,2308.97998046875,309200
2018-09-19,2319.219970703125,2319.219970703125,2301.7900390625,2308.4599609375,2308.4599609375,350900
2018-09-20,2314.409912109375,2334.0400390625,2311.56005859375,2323.449951171875,2323.449951171875,289100
2018-09-21,2332.0400390625,2339.169921875,2325.1201171875,2339.169921875,2339.169921875,321700
2018-09-27,2331.699951171875,2355.429931640625,2331.699951171875,2355.429931640625,2355.429931640625,279200
2018-09-28,2356.1298828125,2356.6201171875,2337.469970703125,2343.070068359375,2343.070068359375,317900
2018-10-01,2349.639892578125,2352.110107421875,2333.320068359375,2338.8798828125,2338.8798828125,278300
2018-10-02,2338.280029296875,2341.550048828125,2308.89990234375,2309.570068359375,2309.570068359375,287900
2018-10-04,2311.06005859375,2311.06005859375,2270.219970703125,2274.489990234375,2274.489990234375,309500
2018-10-05,2269.93994140625,2278.1201171875,2250.989990234375,2267.52001953125,2267.52001953125,282100
2018-10-08,2258.72998046875,2273.7099609375,2253.830078125,2253.830078125,2253.830078125,214600
2018-10-10,2256.030029296875,2257.52001953125,2222.949951171875,2228.610107421875,2228.610107421875,365700
2018-10-11,2176.159912109375,2186.68994140625,2129.669921875,2129.669921875,2129.669921875,411900
2018-10-12,2131.659912109375,2173.010009765625,2129.1298828125,2161.85009765625,2161.85009765625,292600
2018-10-15,2155.340087890625,2159.22998046875,2141.280029296875,2145.1201171875,2145.1201171875,259200
2018-10-16,2156.0,2161.760009765625,2140.18994140625,2145.1201171875,2145.1201171875,222500
2018-10-17,2169.43994140625,2182.77001953125,2159.3701171875,2167.510009765625,2167.510009765625,275200
2018-10-18,2158.800048828125,2168.010009765625,2146.610107421875,2148.31005859375,2148.31005859375,321800
2018-10-19,2130.06005859375,2158.780029296875,2117.6201171875,2156.260009765625,2156.260009765625,351800
2018-10-22,2143.080078125,2163.2099609375,2136.919921875,2161.7099609375,2161.7099609375,308700
2018-10-23,2147.300048828125,2148.800048828125,2094.68994140625,2106.10009765625,2106.10009765625,373500
2018-10-24,2119.18994140625,2121.360107421875,2092.10009765625,2097.580078125,2097.580078125,399700
2018-10-25,2046.6700439453125,2066.06005859375,2033.81005859375,2063.300048828125,2063.300048828125,376000
2018-10-26,2066.570068359375,2066.570068359375,2008.8599853515625,2027.1500244140625,2027.1500244140625,449200
2018-10-29,2026.6800537109375,2045.760009765625,1993.77001953125,1996.050048828125,1996.050048828125,427300
2018-10-30,1985.949951171875,2028.8399658203125,1985.949951171875,2014.68994140625,2014.68994140625,441600
2018-10-31,2022.8399658203125,2030.5,2006.6300048828125,2029.68994140625,2029.68994140625,373000
2018-11-01,2035.1099853515625,2054.219970703125,2023.4300537109375,2024.4599609375,2024.4599609375,343800
2018-11-02,2046.6099853515625,2096.6298828125,2044.93994140625,2096.0,2096.0,372000
2018-11-05,2079.81005859375,2080.489990234375,2052.669921875,2076.919921875,2076.919921875,361300
2018-11-06,2085.81005859375,2092.610107421875,2068.590087890625,2089.6201171875,2089.6201171875,315800
2018-11-07,2090.320068359375,2107.6298828125,2072.47998046875,2078.68994140625,2078.68994140625,485200
2018-11-08,2109.969970703125,2120.8798828125,2092.360107421875,2092.6298828125,2092.6298828125,328000
2018-11-09,2093.889892578125,2101.919921875,2082.469970703125,2086.090087890625,2086.090087890625,298100
2018-11-12,2065.919921875,2087.239990234375,2065.52001953125,2080.43994140625,2080.43994140625,295500
2018-11-13,2047.6199951171875,2072.030029296875,2032.050048828125,2071.22998046875,2071.22998046875,383400
2018-11-14,2071.409912109375,2075.1201171875,2060.860107421875,2068.050048828125,2068.050048828125,339000
2018-11-15,2061.469970703125,2088.610107421875,2058.72998046875,2088.06005859375,2088.06005859375,351000
2018-11-16,2097.93994140625,2103.110107421875,2086.5400390625,2092.39990234375,2092.39990234375,301600
2018-11-19,2096.1298828125,2111.389892578125,2089.3701171875,2100.56005859375,2100.56005859375,273200
2018-11-20,2074.669921875,2089.5400390625,2074.669921875,2082.580078125,2082.580078125,281700
2018-11-21,2057.070068359375,2077.489990234375,2049.760009765625,2076.550048828125,2076.550048828125,267900
2018-11-22,2079.010009765625,2081.75,2066.199951171875,2069.949951171875,2069.949951171875,242500
2018-11-23,2073.260009765625,2075.909912109375,2047.9599609375,2057.47998046875,2057.47998046875,227200
2018-11-26,2060.169921875,2083.9599609375,2060.169921875,2083.02001953125,2083.02001953125,237700
2018-11-27,2091.75,2102.2900390625,2079.489990234375,2099.419921875,2099.419921875,239200
2018-11-28,2104.1298828125,2108.64990234375,2094.320068359375,2108.219970703125,2108.219970703125,300100
2018-11-29,2133.949951171875,2136.739990234375,2108.89990234375,2114.10009765625,2114.10009765625,307200
2018-11-30,2116.830078125,2122.330078125,2093.830078125,2096.860107421875,2096.860107421875,427400
2018-12-03,2127.780029296875,2136.639892578125,2113.60009765625,2131.929931640625,2131.929931640625,436600
2018-12-04,2125.669921875,2128.93994140625,2105.449951171875,2114.35009765625,2114.35009765625,507500
2018-12-05,2086.570068359375,2107.68994140625,2086.570068359375,2101.31005859375,2101.31005859375,492700
2018-12-06,2094.6201171875,2094.6201171875,2064.0,2068.68994140625,2068.68994140625,537400
2018-12-07,2081.679931640625,2086.840087890625,2065.6201171875,2075.760009765625,2075.760009765625,371600
2018-12-10,2048.449951171875,2061.780029296875,2043.2099609375,2053.7900390625,2053.7900390625,344200
2018-12-11,2058.159912109375,2060.93994140625,2047.1700439453125,2052.969970703125,2052.969970703125,273900
2018-12-12,2062.77001953125,2084.77001953125,2061.1298828125,2082.570068359375,2082.570068359375,457100
2018-12-13,2087.429931640625,2104.429931640625,2084.3701171875,2095.550048828125,2095.550048828125,379800
2018-12-14,2095.639892578125,2095.639892578125,2061.39990234375,2069.3798828125,2069.3798828125,448200
2018-12-17,2071.2099609375,2075.929931640625,2065.510009765625,2071.090087890625,2071.090087890625,444500
2018-12-18,2057.389892578125,2074.31005859375,2054.260009765625,2062.110107421875,2062.110107421875,429500
2018-12-19,2068.949951171875,2080.64990234375,2063.010009765625,2078.840087890625,2078.840087890625,418800
2018-12-20,2063.699951171875,2071.080078125,2047.52001953125,2060.1201171875,2060.1201171875,421100
2018-12-21,2052.699951171875,2061.510009765625,2049.760009765625,2061.489990234375,2061.489990234375,311400
2018-12-24,2050.3798828125,2059.93994140625,2046.1800537109375,2055.010009765625,2055.010009765625,285300
2018-12-26,2028.81005859375,2037.8299560546875,2014.280029296875,2028.010009765625,2028.010009765625,321500
2018-12-27,2032.0899658203125,2035.5699462890625,2021.3900146484375,2028.43994140625,2028.43994140625,398000
2018-12-28,2036.699951171875,2046.969970703125,2035.4100341796875,2041.0400390625,2041.0400390625,352700
2019-01-02,2050.550048828125,2053.449951171875,2004.27001953125,2010.0,2010.0,326400
2019-01-03,2011.81005859375,2014.719970703125,1991.6500244140625,1993.699951171875,1993.699951171875,428000
2019-01-04,1992.4000244140625,2011.56005859375,1984.530029296875,2010.25,2010.25,409000
2019-01-07,2034.239990234375,2048.06005859375,2030.9000244140625,2037.0999755859375,2037.0999755859375,440200
2019-01-08,2038.6800537109375,2042.699951171875,2023.5899658203125,2025.27001953125,2025.27001953125,397800
2019-01-09,2034.18994140625,2068.22998046875,2034.18994140625,2064.7099609375,2064.7099609375,386200
2019-01-10,2065.72998046875,2072.81005859375,2057.159912109375,2063.280029296875,2063.280029296875,382900
2019-01-11,2070.360107421875,2076.989990234375,2063.989990234375,2075.570068359375,2075.570068359375,380100
2019-01-14,2070.489990234375,2073.93994140625,2059.4599609375,2064.52001953125,2064.52001953125,432900
2019-01-15,2069.139892578125,2098.010009765625,2067.580078125,2097.179931640625,2097.179931640625,439500
2019-01-16,2098.64990234375,2106.35009765625,2091.919921875,2106.10009765625,2106.10009765625,500100
2019-01-17,2110.139892578125,2117.429931640625,2101.699951171875,2107.06005859375,2107.06005859375,475900
2019-01-18,2116.429931640625,2124.5,2113.43994140625,2124.280029296875,2124.280029296875,456700
2019-01-21,2133.8701171875,2134.169921875,2114.449951171875,2124.610107421875,2124.610107421875,398000
2019-01-22,2126.030029296875,2129.3701171875,2108.909912109375,2117.77001953125,2117.77001953125,419400
2019-01-23,2108.719970703125,2131.050048828125,2106.739990234375,2127.780029296875,2127.780029296875,408600
2019-01-24,2127.8798828125,2145.080078125,2125.47998046875,2145.030029296875,2145.030029296875,413700
2019-01-25,2147.919921875,2178.010009765625,2146.639892578125,2177.72998046875,2177.72998046875,410000
2019-01-28,2184.409912109375,2188.14990234375,2169.169921875,2177.300048828125,2177.300048828125,371600
2019-01-29,2172.830078125,2183.360107421875,2162.530029296875,2183.360107421875,2183.360107421875,552600
2019-01-30,2183.489990234375,2206.199951171875,2177.8798828125,2206.199951171875,2206.199951171875,480400
2019-01-31,2222.8798828125,2222.8798828125,2201.219970703125,2204.85009765625,2204.85009765625,545200
2019-02-01,2211.929931640625,2218.780029296875,2201.409912109375,2203.4599609375,2203.4599609375,479400
2019-02-07,2215.77001953125,2215.7900390625,2196.77001953125,2203.419921875,2203.419921875,427800
2019-02-08,2192.010009765625,2192.47998046875,2171.9599609375,2177.050048828125,2177.050048828125,391000
2019-02-11,2180.5400390625,2181.580078125,2167.360107421875,2180.72998046875,2180.72998046875,406100
2019-02-12,2182.7099609375,2195.050048828125,2178.590087890625,2190.469970703125,2190.469970703125,429900
2019-02-13,2200.0,2203.7099609375,2194.75,2201.47998046875,2201.47998046875,422000
2019-02-14,2195.919921875,2225.85009765625,2186.090087890625,2225.85009765625,2225.85009765625,573400
2019-02-15,2210.93994140625,2210.93994140625,2187.7099609375,2196.090087890625,2196.090087890625,400600
2019-02-18,2207.360107421875,2217.320068359375,2203.0,2210.889892578125,2210.889892578125,314400
2019-02-19,2208.9599609375,2213.8701171875,2193.340087890625,2205.6298828125,2205.6298828125,389100
2019-02-20,2216.739990234375,2234.679931640625,2213.830078125,2229.760009765625,2229.760009765625,374300
2019-02-21,2224.260009765625,2234.31005859375,2213.18994140625,2228.659912109375,2228.659912109375,382500
2019-02-22,2222.320068359375,2230.5,2217.080078125,2230.5,2230.5,409300
2019-02-25,2241.1298828125,2241.760009765625,2224.639892578125,2232.56005859375,2232.56005859375,339200
2019-02-26,2230.3701171875,2235.699951171875,2221.760009765625,2226.60009765625,2226.60009765625,332000
2019-02-27,2234.4599609375,2237.77001953125,2228.159912109375,2234.7900390625,2234.7900390625,301500
2019-02-28,2231.580078125,2233.929931640625,2195.43994140625,2195.43994140625,2195.43994140625,510000
2019-03-04,2210.969970703125,2216.02001953125,2188.56005859375,2190.659912109375,2190.659912109375,373200
